epoch,train_loss,validation_loss
1,1.5323341538651876,1.4613762262488614
2,1.4226550135213978,1.3925770931885022
3,1.2698656574793439,1.358354376143768
4,1.19851150155411,1.368016637673899
5,1.089362792735141,1.437299037180027
6,1.0640436472741603,1.4994202281246667
7,0.9692699816453697,1.6385352391154826
8,0.8400634568431535,1.905411257463343
9,0.7228675259636871,2.2856758622562183
