epoch,train_loss,validation_loss
1,1.2854020265749622,1.2598032450475614
2,1.2677777768555567,1.2620692934308733
3,1.260993272152002,1.2647445181838604
4,1.2479754236314757,1.2677567225544393
5,1.2403389033391772,1.2712053090584379
6,1.2255224776199296,1.2753408155521424
7,1.215780179163908,1.2800643003287435
