epoch,train_loss,validation_loss
1,1.4167425993462683,2.087797192833092
2,1.2322638286671168,2.3168293897864185
3,1.1183409852461077,3.080494638296622
4,1.195353143861596,5.131873376714655
5,1.3215754170652847,6.453046600864846
6,0.7969797824732434,6.945746655776342
7,0.37398493080072,7.528973657838246
