epoch,train_loss,validation_loss
1,1.4996723414154491,1.5328787895811706
2,1.4086712993874673,1.5106910437095065
3,1.3111767755118158,1.5004259678496032
4,1.258480416251191,1.5389824073855616
5,1.1328810161403688,1.6311954490276945
6,1.1280098208776468,1.7362682558909184
7,1.0584962433284573,1.885542597089495
8,0.9101969079256745,2.0953850706084434
9,0.8573833463514916,2.2711801048086473
