epoch,train_loss,validation_loss
1,1.2673969011141861,1.2645718750833463
2,1.2616186750038212,1.2655412249204492
3,1.25524599717055,1.266504782588542
4,1.2426882868884963,1.267290339750402
5,1.2330613201564602,1.2679342542375838
6,1.2229090162931326,1.267806792459568
7,1.2113606180856138,1.2656033680218608
