epoch,train_loss,validation_loss
1,1.2724016441048394,1.2371951091189344
2,1.2458600379548086,1.2406910908322375
3,1.2422545797886697,1.244363882962395
4,1.2117446475482467,1.2482844080243791
5,1.2024919687842772,1.2522628688010848
6,1.1878913486381772,1.2566621584050797
7,1.1625277786502233,1.2618885481057047
