epoch,train_loss,validation_loss
1,1.337167952177504,1.2403458226628665
2,1.2769854439782133,1.2965819174502076
3,1.3171443004773056,1.335780071611164
4,1.1461620014751335,1.381196933634141
5,1.06620194623381,1.4999683524380212
6,1.0569378577323056,1.69581445726026
7,0.9090656861448151,2.0075193613517186
