epoch,train_loss,validation_loss
1,2.7118798448691064,5.515048658074457
2,3.29414748366345,6.3153195667398885
3,3.6328365240298526,6.485056002046677
4,3.679344896253356,6.49238848241777
5,3.371408191758772,6.548065989785179
6,2.8974657243143924,6.7442366488136445
7,2.4553517321203375,7.058442496022658
