epoch,train_loss,validation_loss
1,1.3799224781318449,1.9571668747105175
2,1.277177762397578,2.099312778892396
3,1.1608492538962565,3.0279313065583193
4,1.4727099366276197,6.0035186660110575
5,1.2463706024253451,7.380545287275145
6,0.6155585982298977,8.198700919894714
7,0.4194314433786441,8.886826441257815
