epoch,train_loss,validation_loss
1,1.3190331222001002,1.24123532631818
2,1.2552776831371297,1.2593614734521432
3,1.3145518941906755,1.2692872215719784
4,1.164044685253836,1.2816908720160733
5,1.152766976645082,1.3129744890357267
6,1.1496371910276606,1.372855673317148
7,0.9654179550385269,1.5281681974394983
