epoch,train_loss,validation_loss
1,1.29347475633154,1.2273453944871406
2,1.2698266671095526,1.2318644183022636
3,1.2532577895980748,1.2366283721282703
4,1.2374648237090977,1.2412655293440618
5,1.2247295743793851,1.2462142355301802
6,1.1995040648952342,1.2516272428656827
7,1.184712931814386,1.2580869257950984
