dataset,model,seed,threshold,mean_lead_time,median_lead_time,std_lead_time,detection_coverage,missed_drift_rate,batch_far,event_far,alert_episodes,false_alert_episodes,drift_events,detected_events,eligible_batches,false_batch_alerts,lead_time_sum,evaluated_batches,total_adaptations,adaptations_per_100_batches,false_adaptations,true_event_related_adaptations,adaptation_precision
synth_sea_abrupt,LSTM,22,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,22,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.9724770642201835,1.0,1,1,2,0,109,106,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LSTM,33,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.027522935779816515,1.0,2,2,2,0,109,3,0,119,2,1.680672268907563,2,0,0.0
synth_sea_abrupt,LSTM,33,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LSTM,33,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.05,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.1,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.15,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.2,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.25,0.0,0.0,0.0,0.0,1.0,0.908256880733945,1.0,1,1,2,0,109,99,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.3,0.0,0.0,0.0,0.0,1.0,0.8348623853211009,1.0,1,1,2,0,109,91,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.35,0.0,0.0,0.0,0.0,1.0,0.8073394495412844,1.0,1,1,2,0,109,88,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7247706422018348,1.0,1,1,2,0,109,79,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6422018348623854,1.0,1,1,2,0,109,70,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.44036697247706424,1.0,1,1,2,0,109,48,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.30275229357798167,1.0,3,3,2,0,109,33,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.6,0.0,0.0,0.0,0.0,1.0,0.1743119266055046,1.0,8,8,2,0,109,19,0,119,8,6.722689075630252,8,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.65,3.0,3.0,0.0,0.5,0.5,0.14678899082568808,0.8888888888888888,9,8,2,1,109,16,3,119,9,7.563025210084033,8,1,0.1111111111111111
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.7,3.0,3.0,0.0,0.5,0.5,0.08256880733944955,0.8571428571428571,7,6,2,1,109,9,3,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.75,3.0,3.0,0.0,0.5,0.5,0.027522935779816515,0.75,4,3,2,1,109,3,3,119,4,3.361344537815126,3,1,0.25
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.01834862385321101,1.0,2,2,2,0,109,2,0,119,2,1.680672268907563,2,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,11,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.05,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.1,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.15,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.2,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.25,0.0,0.0,0.0,0.0,1.0,0.908256880733945,1.0,1,1,2,0,109,99,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.3,0.0,0.0,0.0,0.0,1.0,0.8348623853211009,1.0,1,1,2,0,109,91,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.35,0.0,0.0,0.0,0.0,1.0,0.8073394495412844,1.0,1,1,2,0,109,88,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7247706422018348,1.0,1,1,2,0,109,79,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6422018348623854,1.0,1,1,2,0,109,70,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.44036697247706424,1.0,1,1,2,0,109,48,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.30275229357798167,1.0,3,3,2,0,109,33,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.6,0.0,0.0,0.0,0.0,1.0,0.1743119266055046,1.0,8,8,2,0,109,19,0,119,8,6.722689075630252,8,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.65,3.0,3.0,0.0,0.5,0.5,0.14678899082568808,0.8888888888888888,9,8,2,1,109,16,3,119,9,7.563025210084033,8,1,0.1111111111111111
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.7,3.0,3.0,0.0,0.5,0.5,0.08256880733944955,0.8571428571428571,7,6,2,1,109,9,3,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.75,3.0,3.0,0.0,0.5,0.5,0.027522935779816515,0.75,4,3,2,1,109,3,3,119,4,3.361344537815126,3,1,0.25
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.01834862385321101,1.0,2,2,2,0,109,2,0,119,2,1.680672268907563,2,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.05,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.1,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.15,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.2,0.0,0.0,0.0,0.0,1.0,0.926605504587156,1.0,1,1,2,0,109,101,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.25,0.0,0.0,0.0,0.0,1.0,0.908256880733945,1.0,1,1,2,0,109,99,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.3,0.0,0.0,0.0,0.0,1.0,0.8348623853211009,1.0,1,1,2,0,109,91,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.35,0.0,0.0,0.0,0.0,1.0,0.8073394495412844,1.0,1,1,2,0,109,88,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.7247706422018348,1.0,1,1,2,0,109,79,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.6422018348623854,1.0,1,1,2,0,109,70,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.44036697247706424,1.0,1,1,2,0,109,48,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.30275229357798167,1.0,3,3,2,0,109,33,0,119,3,2.5210084033613445,3,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.6,0.0,0.0,0.0,0.0,1.0,0.1743119266055046,1.0,8,8,2,0,109,19,0,119,8,6.722689075630252,8,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.65,3.0,3.0,0.0,0.5,0.5,0.14678899082568808,0.8888888888888888,9,8,2,1,109,16,3,119,9,7.563025210084033,8,1,0.1111111111111111
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.7,3.0,3.0,0.0,0.5,0.5,0.08256880733944955,0.8571428571428571,7,6,2,1,109,9,3,119,7,5.882352941176471,6,1,0.14285714285714285
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.75,3.0,3.0,0.0,0.5,0.5,0.027522935779816515,0.75,4,3,2,1,109,3,3,119,4,3.361344537815126,3,1,0.25
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.01834862385321101,1.0,2,2,2,0,109,2,0,119,2,1.680672268907563,2,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_abrupt,LOGISTIC REGRESSION,33,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.49999999999999994,0.0,0.0,0.0,0.0,1.0,0.5412844036697247,1.0,5,5,2,0,109,59,0,119,5,4.201680672268908,5,0,0.0
synth_sea_gradual,GRU,11,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,11,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,11,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.8715596330275229,1.0,1,1,2,0,109,95,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.49999999999999994,1.5,1.5,0.5,1.0,0.0,0.12844036697247707,0.7142857142857143,7,5,2,2,109,14,3,119,7,5.882352941176471,5,2,0.2857142857142857
synth_sea_gradual,GRU,22,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.009174311926605505,1.0,1,1,2,0,109,1,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,22,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,22,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.44999999999999996,0.0,0.0,0.0,0.0,1.0,0.9908256880733946,1.0,1,1,2,0,109,108,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,GRU,33,0.49999999999999994,1.0,1.0,0.0,0.5,0.5,0.1834862385321101,0.875,8,7,2,1,109,20,1,119,8,6.722689075630252,7,1,0.125
synth_sea_gradual,GRU,33,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.7999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,GRU,33,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.15,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,2,0,109,109,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.25,0.0,0.0,0.0,0.0,1.0,0.9908256880733946,1.0,1,1,2,0,109,108,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.3,0.0,0.0,0.0,0.0,1.0,0.944954128440367,1.0,1,1,2,0,109,103,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.35,0.0,0.0,0.0,0.0,1.0,0.7614678899082569,1.0,1,1,2,0,109,83,0,119,1,0.8403361344537815,1,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.39999999999999997,0.0,0.0,0.0,0.0,1.0,0.5229357798165137,1.0,2,2,2,0,109,57,0,119,2,1.680672268907563,2,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.44999999999999996,1.0,1.0,0.0,0.5,0.5,0.3119266055045872,0.8333333333333334,6,5,2,1,109,34,1,119,6,5.042016806722689,5,1,0.16666666666666666
synth_sea_gradual,TRANSFORMER,11,0.49999999999999994,2.5,2.5,1.5,1.0,0.0,0.07339449541284404,0.75,8,6,2,2,109,8,5,119,8,6.722689075630252,6,2,0.25
synth_sea_gradual,TRANSFORMER,11,0.5499999999999999,0.0,0.0,0.0,0.0,1.0,0.03669724770642202,1.0,4,4,2,0,109,4,0,119,4,3.361344537815126,4,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.6,0.0,0.0,0.0,0.0,1.0,0.01834862385321101,1.0,2,2,2,0,109,2,0,119,2,1.680672268907563,2,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
synth_sea_gradual,TRANSFORMER,11,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,109,0,0,119,0,0.0,0,0,0.0
